failCount_month,lifeTime_month,activeLife_month
2,307619965,309315087
6,307361842,249523200
3,307444838,302724911
2,324804528,323740800
0,331555013,328752000
4,330165865,321062400
2,331631551,328838400
4,330238273,129081600
6,330072129,231465600
2,328881648,328838400
1,327749404,252547200
0,327309332,139017600
2,291982132,290549812
6,291976737,202435200
2,289909774,268594717
4,288859047,258595200
6,288342718,233884800
2,287306948,271608359
3,288103331,268531200
2,287317199,141523200
2,287322561,268519394
4,286881355,278380800
6,287151285,86659200
2,286287654,192661627
2,285323732,283745071
2,303539029,302656938
9,216571247,213926400
9,216469645,195350400
11,216025242,205804800
11,216462352,216432000
11,216459945,216345600
11,216383316,213753600
11,216374968,211507200
13,216369250,213223747
10,216366312,153036159
10,216290739,89596800
12,216284277,150249600
11,216278649,145843200
14,216198845,169344000
8,216188324,216432000
10,216116299,214709262
11,216105635,216518400
11,216103150,214099200
11,216022033,216432000
10,215929262,203385600
10,215944691,209294799
11,215940485,213926400
12,215934125,216691200
10,215843876,115691415
10,215858253,216518400
10,215853925,217301634
6,215846479,216327918
10,215697695,90601822
14,215431015,187599607
10,215411214,216345600
39,215346583,213840000
14,215410958,216432000
10,215335501,214902957
7,215257373,213840000
16,215327237,216432000
10,215413744,213840000
10,215426763,211334400
7,215436969,206150400
10,215179918,134179200
9,215247768,215929401
11,215242977,213753600
16,215170465,216432000
16,215169619,206150400
16,215168941,214353640
11,215074874,205891200
11,215067627,214580582
10,215006133,206064000
9,214985686,211075200
8,214899462,211248000
10,214743213,211161600
7,214648852,208569600
8,214570728,198288000
8,214565774,213840000
11,190117261,191788080
13,190034602,179442577
9,189949124,175697658
8,214553825,211420800
37,190016087,190252800
5,189778393,61603200
25,189687185,176694333
7,188894736,187660800
43,189064781,168138478
10,189516143,190166400
10,214481164,198201600
25,188651255,169898753
11,214469856,187315200
5,189075945,115504466
39,214310720,149567699
11,214473052,208310400
25,188657823,190252800
9,188141394,184982400
6,188565641,119208447
8,188482906,185068800
44,188309209,184982400
9,214295670,216432000
8,187965087,174355200
8,188224712,148521600
10,188045441,163814400
5,185873473,184715897
8,187268407,184896000
9,186397774,136166400
9,214227437,214012800
35,186227350,179712000
12,214137839,133920000
13,186491276,188086405
5,185712135,184723200
10,214127480,216172800
44,186051538,177033600
41,186751969,179971200
6,186760028,185660687
8,186661125,182217600
6,214119684,68428800
25,183854712,176409305
33,185282258,97545600
7,185459345,184982400
13,186413477,163754077
34,186142519,184975055
6,213967875,208742400
5,186485251,187574400
21,186136522,145238400
10,214200004,203040000
34,186060229,187995964
8,185891261,182390400
7,185801730,185155200
14,211363512,205804800
6,184931818,181274589
37,214207442,210400927
10,213952795,62899200
8,213948916,213840000
9,184505754,172022400
15,183895687,126662400
10,184492037,153532800
12,213946726,147139200
36,184414953,179625600
10,213943081,213753600
7,183901861,174429556
10,146313324,123724800
10,213859225,213840000
9,213869489,184809600
5,213874440,110419200
10,213961441,213840000
10,184253917,184982400
9,172234220,167879678
35,214032866,196490910
37,183816616,150422400
25,214027440,214969438
9,183887698,174268800
7,175259543,113443200
12,184065003,145238400
13,214039571,167367556
10,183284205,174268800
6,139660813,141840324
25,214115927,209581480
7,183639718,181847977
23,182781470,143021044
7,182694403,119059200
13,183468145,180463957
10,183723302,182217600
37,183289406,184896000
25,183645765,175320317
7,213964540,211182412
13,183038027,108777600
34,213686788,203385600
8,183197843,177441283
37,213619734,203126400
8,117188011,118555681
7,183473776,107654400
18,182250707,183604336
35,182262426,90288000
12,213691998,211161600
41,182092901,171590400
9,213699116,211161600
10,182866415,163728000
8,213707179,174268800
10,213681867,213840000
37,182429801,138240000
9,213535485,213753600
9,213612344,197942400
41,182170055,135129600
5,180613904,168811096
5,182077280,182304000
10,182089401,182304000
5,182084638,182304000
0,213002986,213408000
8,181381356,182304000
39,181226645,182304000
10,181832349,182304000
6,181827731,176947200
10,213363467,211075200
36,181567311,163727829
7,213340057,195523200
36,181572638,182476800
39,213338576,205804800
10,181818105,182304000
10,212822941,198201600
0,181041736,176862840
8,181392281,169257600
10,213683049,194486400
8,181053524,182304000
44,181218874,182296469
9,213533664,215116495
8,212930771,213840000
7,213268478,211161600
36,181311511,179452800
7,180620015,171936000
37,147602944,147225600
9,180189581,182304000
39,213188910,210297600
8,180276017,174441600
9,213180585,213753600
37,180361074,111542400
7,180097902,156474488
25,213093164,212077325
12,161740799,161740763
15,179839403,179625600
38,179408941,177292800
11,213088413,208915200
7,213017225,213580800
5,167473129,145497600
9,213011806,183945600
10,213007080,110851200
36,213083312,187488000
11,212155258,213110990
25,212051561,171763200
35,179236583,179712000
7,179665824,124219271
9,212037477,208569600
37,179656185,179712000
41,179487442,150768000
25,179489274,115465039
6,179587197,157480997
0,211790614,43027200
5,177063364,171849600
11,178886007,96854400
9,211787118,171112963
8,178464124,179625600
0,70603546,71020800
5,178278022,179625600
31,178199347,178820495
33,211713237,206671381
7,177412910,179625600
6,211708359,208439056
18,177934003,176442146
39,211624572,197856135
8,211527863,212967766
6,176733115,164803466
8,175952701,166492800
10,211719223,170726400
8,177585681,179625600
11,211458425,210902400
12,186669521,187574400
7,176814212,177033600
25,176903531,170618704
7,176908057,155952000
11,211271278,205977600
13,176992574,153607848
9,211112819,200367512
7,177596035,176947200
7,176984493,161136000
36,176040627,175873362
10,211446949,77500800
33,63578992,20908800
25,175946377,134476140
9,176988611,177033600
39,177247428,156207738
12,211373557,211248000
5,175610320,169084800
9,211118866,211248000
7,175779240,132451200
20,175507269,150571701
10,176466525,171763200
35,175864424,163987200
7,175599079,177033600
5,175521460,103161600
6,206099283,200793600
9,176648284,97632000
11,176390647,163486203
10,176561076,174441600
10,211083580,78624000
25,211282882,50457600
25,175351886,176509534
25,174740492,172351149
9,211277387,179712000
35,211268457,208569600
0,211017649,204353413
6,175331962,169935933
7,176130366,156038400
6,173098492,175182551
13,210941887,110419200
10,175959669,176174795
7,175346036,177033600
36,174900399,144979200
37,211114427,191277054
25,211110592,208968166
7,175430686,171504000
13,210854913,170348897
8,211112171,209124189
35,210683016,203299200
6,210765281,211420800
8,175435975,168393600
38,174396989,174441600
12,210849143,200620800
12,210849832,179452800
7,175338883,161136000
7,174913722,53308800
33,175166154,110419200
7,174657796,176515200
25,175005244,172891834
7,174907909,175550944
37,170932730,169344000
9,174575189,174355200
9,174469938,166492800
7,210760877,203558400
37,172229428,166665600
7,174052129,169257600
13,173968897,174711483
35,210753077,208656000
9,174126242,172627200
8,173964201,154628620
13,210676927,212228449
39,173959418,152409600
25,210581219,210889001
6,173624876,174441600
35,210155070,211161600
23,210168277,200168788
12,173615984,47088080
8,210321870,179625600
16,210331161,208222037
25,210422962,199379780
5,172844418,137376000
6,210337621,176169600
16,172931600,172784142
9,210327775,150969781
7,210250648,208155600
10,210247646,189907200
43,171724013,171763200
37,171717644,166492800
36,171535987,95990400
7,209726682,190166400
8,209041149,195350400
38,170766734,163515344
7,209472826,206005386
9,172241693,174355200
8,135674953,131673600
35,207479877,208569600
25,207223649,203634105
9,171636313,169171200
9,172146980,129142605
9,163343986,134006400
8,209987826,205891200
8,171540578,131846400
7,209805856,208137600
7,207649623,142473600
12,171896892,161481600
9,171710075,173495246
6,207137676,179798400
6,210067448,159462919
6,209818468,178919517
36,171200405,168998400
9,209301104,208396800
44,168955453,161478876
6,209033044,210988800
29,171119159,172965706
37,202724355,203299200
27,205759148,198523121
9,170684751,171676800
37,171032896,158630400
25,208775169,136861453
9,170673451,137635200
9,170680465,142560000
43,170427864,169084800
9,170592648,161222400
9,170590597,126407661
10,170513024,171676800
6,170340054,167060342
14,170164795,171676800
8,170158661,37497600
25,169908334,169985894
25,169807153,169097920
9,169734262,165542400
12,169734214,94694400
10,169460271,103161600
7,169296912,170824175
9,169381819,171504000
13,207558729,203713501
37,168772069,131414400
36,207392766,203299200
7,168687535,158371200
38,207131768,208569600
5,168518931,169161928
18,207118996,204081694
6,168349029,129945600
6,168160572,167920751
8,168007627,169171200
25,198848092,200102400
41,164984440,163728000
10,199624581,200793600
16,168178907,132462909
14,202977223,198028800
10,167566586,169171200
7,207043862,197683200
10,167923209,145670400
25,167833910,150940800
7,203427054,203299200
9,159869128,144547200
36,167570862,161281516
37,167490771,152841600
10,208080232,208569600
16,167048931,161692132
7,207916936,71798400
9,201599279,200707200
9,167135444,166752000
11,207919817,208483200
11,202718762,203299200
13,133086630,134118389
10,166796696,155001600
13,205229673,206750293
34,206616907,207856058
11,166436311,148176000
5,164808168,147484800
37,163682746,165628800
35,164451268,157766400
9,200041167,200620800
10,205147611,193190400
5,164371441,165628800
8,206950674,190252800
37,206963557,127094400
9,165842338,166579200
7,164976752,45187200
5,163946698,165628800
25,206704016,145497600
33,163942952,140994793
7,164553425,157766400
37,205585640,164160000
35,164457930,160272000
41,164465812,47088000
25,205415271,204824004
25,164375888,166466065
5,206179047,202681720
8,206602162,195523200
25,200561434,185909396
8,163774539,160358400
9,203761839,206312748
6,206004870,203472000
5,163771624,165629114
9,163086757,142214400
37,200225135,193129460
7,203244586,203299200
5,163510612,157507200
10,205495575,203385600
9,163339695,121046400
9,163153459,160444800
36,163168409,160099200
6,206351939,206772440
10,150028233,147052800
13,163082338,154927519
25,203933528,195381086
6,205310987,194345996
9,161517786,29030400
11,162557642,152755200
5,162463608,161814484
9,161867165,163036800
10,161608008,160704000
11,206012978,207622473
33,161862824,157852800
5,161514601,163209600
20,160739359,161441401
35,160822763,158976000
6,205564575,161152726
10,160223086,149990400
9,160399120,160531200
41,160394070,150076800
41,160307300,160704000
6,160301513,159427734
7,159535120,158025600
10,156156336,158025600
5,159608671,160531200
5,159778359,160531200
44,159875901,34536004
9,159697796,160704000
38,159603466,150360088
7,159096448,147657600
11,159275404,160617600
10,206094298,181267200
7,158927819,158620095
12,157461113,155608583
25,158998561,159343265
11,158670258,160358400
9,158395101,157680000
10,158053370,145065600
5,157365075,142214400
13,158061275,142253129
11,205233279,203472000
12,157867651,160099200
9,157448293,158881536
5,157277504,150163200
36,157108667,155433600
12,156760374,152661116
7,156765479,57974400
37,156245214,62985600
9,156756437,142041600
10,205144908,203385600
12,156596393,157766400
12,156597945,142214400
25,156592986,148768522
9,155987397,131932800
6,155889849,149786900
37,155642106,126316800
5,155467258,155606400
5,155377141,155260800
37,153652454,113011200
7,154864506,155260800
9,153471331,152229926
10,154424166,151179904
9,153815111,144547200
5,154091627,155347200
38,205744284,150768000
10,154166088,139881600
36,153647710,150163200
35,153742054,149904000
9,153122841,153589174
8,122808334,123811200
5,153140836,136944000
41,152882807,142041600
37,203774682,203299200
8,151844319,146966400
25,152522182,153166737
36,152449677,152755200
7,152269023,152409600
39,151750196,144127743
35,151837961,149817600
9,151662089,152409600
7,203838440,193017600
15,151667751,144547200
25,151315621,151784932
9,151146355,152409600
25,143280110,132374557
13,150632262,152668800
11,150540661,149558400
6,147598966,149817600
9,204460787,205891200
36,149332413,149817600
5,149338006,149817600
9,149591179,150076800
9,149328835,137030400
9,149925722,149644800
36,149157107,149743126
5,198314208,182822400
7,149252306,121297369
9,148990524,142473600
36,149246245,121132800
41,149161120,147571200
34,148905612,123984000
38,148893217,144720000
7,148734582,147225600
25,148636659,130641931
13,147521322,149432985
10,148209575,149904000
5,147696743,147484800
35,148038052,147312000
7,148033061,136771200
9,147780724,142214400
6,148042194,148231225
9,205243883,200793600
26,147773609,149685978
36,146567750,147571200
9,146924133,139100519
9,146914769,113527306
5,146308760,147322746
10,77529869,72158943
34,145883056,139536000
36,145964404,148488460
8,145530759,147398400
6,145617886,143919766
36,145347296,139449600
11,173707407,166665600
7,145694684,135541046
6,144152444,146455340
13,145280130,147398400
37,143981462,141955200
38,17322280,18403200
36,144491761,144633600
25,205409810,205259830
25,140869363,109524123
0,145004676,97200000
7,144481093,123984000
35,143803303,126403200
12,144406513,144633600
37,144146562,131414400
39,144497352,144892800
7,205391625,205439887
7,143463312,131587200
9,143457899,136283375
9,143878983,144806400
11,143453305,139104000
14,143796244,139984349
13,144043289,126808996
9,143975797,143164800
10,205137960,198115200
7,137068052,131241600
25,143289564,118627200
41,143365204,52790400
6,142849041,136684751
5,142769235,144806400
36,142588289,142300800
8,132923215,131587200
25,142082318,100534041
13,143197137,144019200
9,142680851,85968000
10,136717080,136857600
7,142160031,144460800
36,150361635,147139200
6,141651010,141024651
35,141642161,131328000
43,140513754,89251200
6,123331999,123811200
6,142253093,123440337
11,142079602,144028800
11,141042067,141609600
12,138451321,102124800
7,141638783,141868800
25,141985333,139813005
9,141385366,139622400
11,140437122,137030400
11,141036543,65664000
25,140941251,121046400
33,141121650,47088000
6,140439439,142128000
5,140957325,60134480
25,140864081,128471619
11,140519489,142214542
12,140430443,121188740
37,140173483,121564800
7,140260020,136857600
8,139653995,139048090
36,140166362,139363200
7,140091217,131932800
5,139832345,80352000
12,140082547,140372160
6,139569584,64452450
9,205225379,132105600
35,139744891,142041600
10,139736135,132633151
36,139304422,134265600
35,139223391,86400000
9,138957480,122534927
9,128946014,131145604
25,138444445,137468711
33,138526330,131500800
7,138018237,131328000
36,138353542,131249345
37,137931830,136857600
12,204295675,113788800
41,137148226,117936000
9,84087177,86665809
7,137845585,120787200
38,136287206,136944000
38,137063325,137030400
41,137487681,107308800
9,204378170,205718400
25,136551080,138668054
36,136792588,131241600
7,136888738,131760000
11,136292668,137116800
39,136635008,137116800
9,204200932,203299200
9,136548161,136906837
8,135416534,134179200
11,135680479,135545686
5,135422732,137116800
8,135507336,108000000
36,135334135,110505600
7,135079955,134265600
6,135075148,135025075
18,134898811,131759502
25,134471989,121123039
36,134809781,131846400
