Месяц,Всего аварий,Аварии простой,Аварии макс,Время жизни,Время активности,Звонков,Отбитые звонки,Неотвеченные,Цена тарифа,Скорость тарифа,Доп услуги,Смотрешка,Пол,Платежей,Тип платежа,Сумма платежей,Сервисная заявка,Отток
8,36,161708,73456,204124703,204512787,9,0,0,900,50,0,0,0,3,3,2000,3,0
8,35,172595,69446,46245329,48042621,3,2,0,1100,100,0,0,0,4,9,3070,0,0
8,19,50276,46316,46079720,47433600,1,0,0,1100,12,0,0,0,3,9,3200,2,0
8,35,254459,112166,45309819,47492865,1,0,0,900,50,0,0,0,4,9,2596,0,0
8,37,254660,112127,204190515,205023536,3,1,0,900,50,0,0,0,3,9,2107,0,0
8,19,27120,24360,45228611,47433600,1,0,0,650,100,0,0,0,3,9,1950,0,0
8,69,66900,40740,44614731,42336000,1,1,0,850,8,0,0,0,3,9,2250,0,0
8,41,155528,67216,44622946,38124079,2,0,0,900,50,0,0,0,3,9,2400,0,0
8,20,143549,65154,43845188,37065600,0,0,0,650,40,0,0,0,3,9,1700,0,0
8,48,166808,73516,43405659,44421971,11,3,0,1000,100,0,0,0,3,9,2509,0,0
8,32,141930,74743,43237917,39484800,10,6,0,800,100,1,0,0,3,9,1828,0,0
8,27,152228,65656,42365541,7948800,2,0,0,900,50,0,0,0,2,6,1750,1,0
8,69,66900,40740,40873988,36806400,0,0,0,850,8,0,0,0,2,6,1700,0,0
8,34,235481,110852,42709938,43381116,22,2,7,900,50,1,0,0,4,9,6856,1,0
8,28,170555,69446,41501815,42339863,0,0,0,1100,100,0,0,0,3,9,3000,0,0
8,38,161828,72676,204012783,194950260,5,0,0,900,50,0,0,0,3,6,2350,2,0
8,70,82322,46442,33988656,26352000,2,0,0,1100,12,0,0,0,0,0,0,2,0
8,36,116768,75313,39865692,33249361,1,0,0,1000,200,1,0,0,2,6,1800,1,0
8,29,120525,75963,41490250,42163200,4,0,1,650,100,0,0,0,3,9,1750,1,0
8,72,66780,40860,39702126,36720000,0,0,0,850,8,0,0,0,3,9,2550,0,0
8,14,179153,136607,40883929,39484800,0,0,0,850,8,0,0,0,3,9,2550,0,0
8,67,66180,40740,40719793,42163200,0,0,0,850,8,0,0,0,3,9,2350,0,0
8,74,75720,41160,40379819,42163200,4,0,0,850,8,0,0,0,4,9,2150,0,0
8,22,121811,78203,27500664,28944000,3,0,0,1000,100,0,0,0,3,9,2400,1,0
8,46,166028,73396,39697100,30984318,1,0,0,900,50,1,0,0,3,6,2446,0,0
8,73,96317,52037,39684292,39571200,0,0,0,1100,12,0,0,0,4,9,4100,0,0
8,8,25140,23160,39343089,10742045,0,0,0,1100,12,0,0,0,2,6,2150,0,0
8,21,141279,73852,204464574,205196407,2,0,0,900,50,0,0,0,3,9,2400,1,0
8,74,75720,41160,38666336,39571200,1,1,0,850,8,0,0,0,3,9,2250,0,0
8,13,32580,30780,38130022,23587200,3,0,0,1100,12,1,0,0,1,3,1300,0,0
8,39,162008,72676,38137886,38464541,9,1,0,900,50,0,0,0,3,9,1973,3,0
8,17,90195,65175,203168295,203299200,0,0,0,650,100,0,0,0,3,9,1650,0,0
8,38,161828,72676,37448888,37935843,6,2,0,900,50,0,0,0,3,6,1927,1,0
8,14,32400,30780,37099933,39484800,0,0,0,1100,12,0,1,0,3,9,3200,0,0
8,37,139145,75451,37091521,31622400,0,0,0,850,8,0,0,0,2,3,2850,0,0
8,8,142175,44966,2096884,2678400,0,0,0,900,50,0,0,0,2,3,1800,0,0
8,46,166688,73516,36419148,11285735,1,0,0,1000,100,0,0,0,2,3,1200,1,0
8,0,0,0,36403545,36892800,1,0,0,500,50,1,0,0,3,9,1400,0,0
8,34,159090,99821,35713166,34473600,1,0,0,650,100,0,0,0,3,9,1850,0,0
8,34,110844,48624,203519806,155073857,3,3,0,650,100,0,0,0,3,9,2097,0,0
8,8,142175,44966,1678303,2678400,0,0,0,1150,100,0,0,0,1,3,4450,0,0
8,22,121811,78203,35003899,31536000,1,0,0,650,40,0,0,0,2,6,1100,1,1
8,12,150085,126985,34865922,34128000,0,0,0,850,8,0,0,0,2,6,1700,0,0
8,27,47400,33600,34683860,18489600,0,0,0,800,100,1,0,0,1,3,946,0,0
8,71,83679,47375,34690401,36892800,5,4,0,1100,12,0,0,0,3,9,3000,0,0
8,41,280240,110851,34511452,22984920,1,0,0,1100,50,0,0,0,1,3,1100,0,0
8,34,235419,110851,34519219,36053914,2,0,0,900,50,0,0,0,3,9,2115,1,0
8,12,150085,126985,34334078,15897600,0,0,0,850,8,0,0,0,2,6,2100,0,0
8,34,110844,48624,34176267,34300800,0,0,0,800,50,1,0,0,4,9,2113,0,0
8,41,141065,75581,33996219,26352000,0,0,0,850,8,0,0,0,0,0,0,0,0
8,38,162128,73456,33648807,34655674,0,0,0,1000,100,0,0,0,4,9,2699,0,0
8,73,96317,52037,33639362,34300800,0,0,0,850,8,0,0,0,3,9,2250,0,0
8,36,154388,66436,32785627,33003646,1,0,0,900,50,0,0,0,4,9,3500,0,0
8,20,143549,65154,31576699,31536000,0,0,0,650,100,0,0,0,3,9,1850,0,0
8,21,33180,29760,32183196,34300800,2,0,0,650,100,0,0,0,3,9,1950,2,0
8,41,92188,69598,29330412,31194289,1,0,0,850,8,0,0,0,3,9,2250,0,0
8,72,79887,39000,30716987,21254400,1,0,0,850,8,0,0,0,0,0,0,0,0
8,18,191679,126860,204034651,197683200,0,0,0,850,8,0,0,0,2,3,1500,0,0
8,41,141065,75581,30373411,31622400,0,0,0,500,50,0,0,0,3,9,1200,0,0
8,73,96317,52037,29650111,31536000,0,0,0,850,8,0,0,0,3,9,2400,0,0
8,73,96317,52037,27431452,28944000,1,0,0,850,8,0,0,0,4,9,2350,0,0
8,13,32520,30780,26364020,28857600,0,0,0,850,8,0,0,0,3,9,2250,0,0
8,73,96317,52037,26052039,26352000,0,0,0,850,8,0,0,0,4,9,3100,0,0
8,13,32520,30780,26214690,26352000,0,0,0,850,8,0,0,0,3,9,2350,0,0
8,30,157964,73745,25879590,13219200,1,0,0,650,100,0,0,0,0,0,0,0,0
8,27,47400,33600,25526910,26352000,0,0,0,650,100,0,1,0,3,9,1750,0,0
8,20,14040,7740,19730392,10713600,0,0,0,1100,12,0,0,0,0,0,0,0,0
8,32,54300,34560,24323083,26179200,3,2,0,650,100,0,0,0,4,9,1700,0,0
8,22,50131,42152,23976402,24315150,2,0,0,1000,200,1,1,0,2,3,1900,0,0
8,20,143549,65154,24144250,23673600,0,0,0,650,40,0,1,0,2,6,1100,0,0
8,32,141930,74743,23255418,23673600,1,0,0,800,100,1,0,0,3,9,2267,1,0
8,0,0,0,23115250,23673600,2,0,0,1000,200,1,1,0,4,9,3652,1,0
8,19,50276,46316,22423565,23673600,0,0,0,850,8,0,0,0,4,9,2450,0,0
8,75,272501,112945,21819112,22307088,2,1,1,1100,100,0,0,0,2,6,2000,0,0
8,21,33180,29760,21197503,23673600,1,0,0,500,50,0,1,0,3,9,1300,0,0
8,26,39924,29880,21204641,23673600,2,1,0,650,100,0,0,0,15,9,1750,0,0
8,16,170468,126682,203411937,197856000,1,0,0,850,8,0,0,0,3,9,2250,0,0
8,34,91808,62592,21033812,21610976,6,1,0,1100,50,0,0,0,3,9,3200,3,0
8,38,161828,72676,19301539,19869602,3,2,0,900,50,0,0,0,3,6,2174,0,0
8,6,23400,22980,218177089,82252800,1,0,0,500,50,0,0,0,3,6,2970,1,0
8,22,50131,42152,19564273,20995200,2,0,0,800,100,0,0,0,3,9,2400,0,0
8,22,121811,78203,19567213,20995200,0,0,0,650,100,0,0,0,3,9,1450,0,0
8,19,177652,134926,19117466,20995200,0,0,0,650,100,1,0,0,3,9,1875,0,0
8,74,75720,41160,18612723,18576000,0,0,0,1100,12,0,0,0,3,9,3300,0,0
8,19,124574,84275,18000950,20443901,1,0,0,900,50,0,0,0,4,9,3040,0,0
8,25,41760,32520,18425657,20822400,0,0,0,650,100,0,0,0,3,9,1650,0,0
8,27,49080,38700,17744467,10368000,1,0,0,650,100,0,0,0,0,0,0,0,0
8,13,150326,126986,17751884,18403200,0,0,0,1100,12,0,0,0,2,6,3350,0,0
8,24,215953,108675,17564238,18403200,4,3,0,650,100,0,0,0,3,9,1600,0,0
8,19,177652,134926,17037512,18316800,1,0,0,650,100,0,0,0,2,6,1500,0,0
8,30,244536,113579,15159200,16405235,1,0,0,1100,50,0,0,0,4,9,2986,0,0
8,18,36832,30780,200993621,171504000,0,0,0,1100,12,0,0,0,0,0,0,0,0
8,0,0,0,11002312,2764800,0,0,0,650,100,0,0,0,0,0,0,0,0
8,38,161828,72676,15162615,15616055,3,0,0,1000,100,0,0,0,3,9,3500,0,0
8,14,32820,30780,15324776,13046400,1,0,0,850,8,0,0,0,2,6,1800,0,0
8,28,160487,95652,14121894,15638400,5,0,0,650,100,0,0,0,3,9,1850,3,0
8,21,33180,29760,13785261,15724800,1,1,0,800,100,1,0,0,3,9,2302,0,0
8,27,152228,65656,5636668,7948800,3,3,0,1000,100,0,0,0,3,9,2800,0,0
8,20,143549,65154,12401971,13305600,0,0,0,800,100,0,0,0,3,6,2400,0,0
8,28,170555,69446,202475759,201971686,4,1,0,900,50,0,0,0,3,6,2950,1,0
8,21,93301,68461,12052812,13219200,0,0,0,650,100,0,0,0,4,9,1650,0,0
8,17,30000,27300,9696522,10540800,0,0,0,800,100,1,0,0,4,9,2535,0,0
8,14,165935,67886,5479603,7948800,1,0,0,1000,100,1,0,0,3,9,3750,0,0
8,29,38747,35987,10321466,11594141,2,0,1,1000,100,0,0,0,4,9,3050,0,0
8,74,75720,41160,9263313,10540800,0,0,0,850,8,0,0,0,3,9,2250,0,0
8,33,179975,75686,9634294,10481340,1,1,0,900,50,0,0,0,4,9,3150,0,0
8,39,162068,72676,9619608,10006570,1,0,0,900,50,0,0,0,3,9,2225,0,0
8,14,106705,67321,203428798,197226354,0,0,0,850,8,0,0,0,2,6,1900,0,0
8,41,276281,112127,9624672,10718211,3,0,0,900,50,0,0,0,3,9,2600,0,0
8,38,161828,72676,7535278,7948800,0,0,0,900,50,0,0,0,3,9,5500,0,0
8,2,41648,31632,2888473,5270400,0,0,0,900,50,0,0,0,2,6,3400,0,0
8,14,165935,67886,5635437,7948800,3,0,0,1150,100,0,0,0,4,9,7350,2,0
8,25,41760,32520,7640295,7948800,3,2,0,650,100,0,0,0,4,9,2900,0,0
8,14,106705,67321,202293159,200880000,0,0,0,850,8,0,0,0,3,9,2250,0,0
8,28,157724,73745,6850362,7948800,2,0,0,650,100,0,0,0,2,6,1300,0,0
8,26,30947,29027,6415967,8035200,0,0,0,1450,250,0,0,0,3,9,4250,0,0
8,26,30947,29027,6420989,8035200,5,1,1,900,50,0,0,0,3,9,5200,0,0
8,27,152228,65656,5642863,8035200,2,0,0,900,50,0,0,0,3,9,5300,0,0
8,14,165935,67886,5053603,5270400,0,0,0,900,50,0,0,0,3,6,2600,0,0
8,38,161828,72676,6233141,2678400,0,0,0,900,50,0,0,0,1,3,3600,0,0
8,31,153788,66496,6171225,7948800,0,0,0,900,50,0,0,0,4,9,4100,0,0
8,24,30767,29027,6255654,7859572,0,0,0,1000,100,0,0,0,2,6,3300,0,0
8,31,153788,66496,6244059,7948800,0,0,0,900,50,0,0,0,2,6,4200,0,0
8,13,116831,75203,5825577,7948800,1,0,0,650,100,0,0,0,3,9,1750,1,0
8,24,30767,29027,6227806,7948800,0,0,0,900,50,0,0,0,2,6,4000,0,0
8,27,152228,65656,5652696,5356800,1,0,0,900,50,0,0,0,2,6,3200,1,1
8,27,152228,65656,5646087,8035200,1,0,0,900,50,0,0,0,3,6,4200,0,0
8,31,153788,66496,6164027,7948800,5,0,0,900,50,0,0,0,3,9,2600,0,0
8,29,152948,66376,6082449,5356800,0,0,0,900,50,0,0,0,2,6,5100,0,0
8,72,66780,40860,203339456,195350400,0,0,0,850,8,0,0,0,0,0,0,0,0
8,14,165935,67886,5039683,5270400,5,4,0,900,50,0,0,0,4,6,4200,0,0
8,16,166655,68606,5741578,7948800,1,0,0,900,50,0,0,0,3,6,9800,1,0
8,18,167495,68726,6260338,7948800,2,2,0,1150,100,0,0,0,4,9,3450,0,0
8,22,29927,28907,5913616,7948800,4,2,0,900,50,0,0,0,3,6,2700,1,0
8,14,165935,67886,4937039,5270400,1,0,0,900,50,0,0,0,2,6,3300,0,0
8,29,152948,66376,5744653,5270400,2,0,1,900,50,0,0,0,2,6,3300,0,0
8,27,152228,65656,5545140,7948800,8,3,1,1000,100,0,0,0,3,9,5400,0,0
8,14,165935,67886,5723812,7948800,0,0,0,900,50,0,1,0,4,9,4350,0,0
8,16,166655,68606,5745527,8035200,1,0,0,1150,100,0,0,0,3,9,6750,0,0
8,29,152948,66376,5726518,7948800,0,0,0,1000,100,0,0,0,3,9,5700,0,0
8,25,175535,74906,5656556,7948800,1,0,0,900,50,1,0,0,4,9,6625,1,0
8,20,29207,28187,5723648,8035200,0,0,0,900,50,0,0,0,4,9,2500,0,0
8,22,29927,28907,5717399,7948800,5,4,0,1450,250,0,0,0,3,9,7100,1,0
8,27,152228,65656,5056161,5270400,4,3,0,900,50,0,0,0,4,6,3600,0,0
8,14,165935,67886,5209790,5270400,1,0,0,900,50,1,0,0,3,6,3450,0,0
8,0,0,0,5560157,2678400,0,0,0,650,100,0,0,0,1,3,650,0,0
8,20,144068,65656,4076745,5270400,0,0,0,900,50,0,0,0,2,6,4400,0,0
8,14,165935,67886,5541829,7948800,1,0,0,1000,100,0,0,0,3,9,3000,0,0
8,20,29207,28187,5125523,5270400,0,0,0,1150,100,0,0,0,2,6,3700,0,0
8,14,165935,67886,4951313,5270400,1,0,0,900,50,0,0,0,2,6,1800,0,0
8,12,165155,67886,4263341,5356800,0,0,0,1150,100,0,0,0,2,6,4900,0,0
8,12,165155,67886,4337223,5270400,1,0,0,1150,100,0,0,0,2,6,2300,0,0
8,14,165935,67886,4599255,5270400,2,0,0,1000,100,0,0,0,2,6,1900,2,0
8,20,29207,28187,4698360,5270400,1,0,0,900,50,0,0,0,2,6,3300,1,0
8,26,151808,65656,4535336,5270400,5,4,0,900,50,0,0,0,3,6,2500,0,0
8,14,45086,38612,4622081,5270400,0,0,0,800,100,0,0,0,2,6,4200,0,0
8,12,165155,67886,4340953,2592000,2,0,0,1000,100,0,0,0,1,3,3700,0,0
8,25,151448,65656,4439599,5356800,6,0,0,900,50,0,0,0,2,6,4500,2,0
8,12,25198,23338,4856265,5270400,0,0,0,650,100,0,0,0,2,6,1200,0,0
8,0,0,0,3929272,2592000,0,0,0,1150,100,0,0,0,1,3,1150,0,1
8,12,165155,67886,3919332,2592000,1,0,0,1000,100,0,0,0,1,3,1000,0,0
8,13,206364,99392,4413820,5270400,3,0,0,500,50,0,0,0,2,6,3700,1,0
8,27,152228,65656,4597797,5270400,1,0,0,1150,100,0,0,0,3,6,6350,0,0
8,18,143408,65656,3915153,2592000,2,1,1,900,50,1,0,0,2,6,1050,0,1
8,20,144068,65656,4359871,5270400,2,0,1,1000,100,0,0,0,2,6,2000,0,0
8,12,165155,67886,3923763,5270400,3,1,0,900,50,0,0,0,2,6,1700,2,0
8,18,143408,65656,3909209,5356800,2,1,0,1150,100,0,0,0,2,6,6700,0,0
8,38,161828,72676,202386362,199744282,6,2,0,900,50,0,0,0,3,9,2162,1,0
8,11,78201,54420,3921038,5356800,0,0,0,650,100,0,0,0,2,6,2700,0,0
8,11,165095,67886,3497042,5270400,2,0,0,900,50,0,0,0,2,6,1800,1,0
8,6,91013,58052,3761639,5356800,1,0,1,1000,200,1,0,0,2,6,4900,0,0
8,4,22020,22020,3754582,5270400,1,0,0,800,100,0,0,0,2,6,1600,1,0
8,7,72432,54732,3398012,5270400,1,1,0,900,50,0,0,0,2,6,1700,0,0
8,18,143408,65656,3727927,5270400,3,0,0,900,50,0,0,0,2,6,3300,2,0
8,26,176795,75746,201603573,201255593,3,0,0,900,50,0,0,0,3,9,2544,0,0
8,11,165095,67886,3481484,5270400,1,0,0,900,50,0,0,0,2,6,3200,0,0
8,5,64748,54732,3485117,5356800,1,0,0,900,50,0,0,0,2,6,4400,1,0
8,2,41648,31632,2871069,5270400,3,0,0,1150,100,1,0,0,3,6,3950,1,0
8,17,28367,28187,3404415,2592000,2,0,0,900,50,0,0,0,1,3,900,0,0
8,7,72432,54732,3413835,5270400,9,4,0,1000,100,0,0,0,2,6,1900,0,0
8,11,165095,67886,3232197,2592000,0,0,0,900,50,0,0,0,1,3,2400,0,1
8,0,0,0,3379050,2592000,1,0,0,900,50,0,0,0,0,0,0,0,0
8,8,142175,44966,2883536,5270400,0,0,0,900,50,0,1,0,2,6,4800,0,0
8,11,165095,67886,3381584,5356800,0,0,0,900,50,0,0,0,2,6,1800,0,0
8,8,142175,44966,2870992,5270400,1,0,0,1450,250,0,0,0,2,6,5500,1,0
8,0,0,0,2612437,2678400,0,0,0,1000,100,0,0,0,1,3,1000,0,0
8,8,142175,44966,2280364,2678400,0,0,0,900,50,0,0,0,2,3,3900,0,0
8,72,66780,40860,202380295,198460800,0,0,0,850,8,0,0,0,4,9,3200,0,0
8,2,41648,31632,1667898,2678400,0,0,0,1150,100,0,0,0,1,3,4450,0,0
8,0,0,0,172799,172800,5,1,0,100,1,0,0,0,0,0,0,1,0
8,0,0,0,1577411,3615605,2,0,0,1100,300,0,0,0,2,3,1228,1,0
8,8,142175,44966,1405116,2678400,3,0,0,900,50,1,0,0,1,3,1250,0,0
8,4,1680,960,1230853,2678400,0,0,0,500,50,0,0,0,1,3,2000,0,0
8,4,32820,32640,899702,2678400,1,0,0,900,50,0,0,0,2,3,3900,0,0
8,4,32820,32640,1058134,2764800,0,0,0,900,50,0,0,0,1,3,900,0,0
8,6,2447,2327,976138,2678400,1,0,0,1000,100,0,0,0,1,3,3700,1,0
8,0,0,0,893146,2678400,0,0,0,900,50,0,0,0,1,3,900,0,0
8,2,180,180,885902,2678400,0,0,0,900,50,0,0,0,2,3,3900,0,0
8,0,0,0,210026,2678400,0,0,0,900,50,0,0,0,1,3,900,0,0
8,0,0,0,302857,2678400,0,0,0,900,50,0,0,0,1,3,2400,0,0
8,13,32520,30780,200825741,198115200,0,0,0,850,8,0,0,0,3,9,2700,0,0
8,24,215953,108675,201438901,200793600,0,0,0,650,40,0,0,0,3,6,1650,0,0
8,19,34920,30960,200919449,200880000,0,0,0,1100,12,0,0,0,3,9,3000,0,0
8,19,190660,126861,201682643,163814400,0,0,0,850,8,0,0,0,2,6,900,0,0
8,20,143549,65154,201425412,193276800,0,0,0,650,40,0,0,0,3,9,1650,0,0
8,44,161288,73396,201078558,200782029,3,1,0,900,50,0,0,0,3,9,2272,1,0
8,34,160868,73456,200569054,198944880,2,0,0,900,50,0,0,0,4,9,1854,0,0
8,75,137807,78507,201098729,145512000,0,0,0,800,100,0,0,0,1,3,850,0,0
8,22,121811,78203,200908545,192067200,0,0,0,500,50,0,0,0,3,9,1650,0,0
8,13,150326,126986,200400264,144121134,1,0,0,1100,12,0,0,0,0,0,0,1,0
8,41,141065,75581,199702015,191970859,0,0,0,850,8,0,0,0,2,6,1700,0,0
8,15,31320,29520,218193099,161487239,0,0,0,650,100,0,0,0,3,9,1950,0,0
8,21,143490,65213,200224643,200639934,0,0,0,500,50,0,0,0,3,9,1200,0,0
8,19,50276,46316,200384993,161481600,0,0,0,850,8,0,0,0,3,9,2250,0,0
8,13,51752,48512,199970859,193017600,3,2,0,850,8,0,0,0,2,6,2250,0,0
8,21,33180,29760,218195532,219110400,2,0,0,650,40,0,0,0,4,9,1750,1,0
8,34,258701,110852,199965591,192931200,1,0,0,1300,200,0,0,0,2,6,2550,1,0
8,73,216755,76286,200043045,176935102,1,0,0,900,50,0,0,0,3,9,2354,0,0
8,41,141065,75581,199614855,182044800,0,0,0,850,8,0,0,0,3,9,2450,0,0
8,39,162008,72676,198575803,197455326,11,5,4,900,50,0,0,0,4,8,1049,1,0
8,13,150326,126986,198754652,185155200,0,0,0,1100,12,0,0,0,3,9,3300,0,0
8,21,33180,29760,218198866,216227638,0,0,0,650,100,1,0,0,3,6,2250,0,0
8,19,50276,46316,199355539,192844800,0,0,0,850,8,0,0,0,0,0,0,0,0
8,38,161828,72676,199111196,193903759,0,0,0,900,50,0,0,0,3,9,1856,0,0
8,38,161828,72676,199261912,196310835,1,0,0,900,50,0,0,0,6,9,2085,1,0
8,25,175535,74906,198505465,200214961,32,10,3,1000,100,0,0,0,4,9,2460,7,0
8,14,106705,67321,199450223,102831485,0,0,0,1100,12,0,0,0,0,0,0,0,0
8,72,138925,75061,199269674,195816538,0,0,0,850,8,0,0,0,1,3,3000,0,0
8,26,118651,51780,198849240,197510400,0,0,0,850,8,0,0,0,3,9,2450,0,0
8,20,175895,75626,198748809,193476067,2,0,0,900,50,0,0,0,5,9,4750,2,0
8,20,37072,30960,198829869,153273600,0,0,0,850,8,0,0,0,3,6,2550,0,0
8,43,159548,73516,198499358,192829786,11,4,0,900,50,0,0,0,2,6,2273,1,0
8,77,256686,108660,198581656,192931200,1,0,0,850,8,0,0,0,2,6,1600,1,1
8,38,161828,72676,198068864,195599477,3,1,0,900,50,0,0,0,3,9,2700,0,0
8,25,175535,74906,198063129,199073375,3,0,0,900,50,0,0,0,3,9,1794,1,0
8,72,79887,39000,196686493,198342000,3,3,0,850,8,0,0,0,3,9,2350,0,0
8,31,37427,34667,198072792,47606400,15,9,2,1150,100,0,0,0,2,6,3400,0,0
8,13,32520,30780,198225464,198631403,2,0,0,900,50,0,0,0,4,9,3000,1,0
8,14,106705,67321,197898118,169344000,0,0,0,850,8,0,0,0,2,6,1700,0,0
8,75,137807,78507,197806222,198201600,9,3,2,650,40,0,0,0,4,9,1850,0,0
8,36,177065,69446,196948801,117405982,2,0,0,900,50,0,0,0,3,6,2432,0,0
8,16,97401,72201,194948594,103161600,0,0,0,1100,12,0,0,0,0,0,0,0,0
8,6,8520,7740,192353115,102297703,0,0,0,850,8,0,0,0,0,0,0,0,0
8,14,32400,30780,197452219,97027200,5,0,2,850,8,0,0,0,1,3,750,1,0
8,16,170468,126682,196932722,192499200,0,0,0,850,8,0,0,0,3,9,2550,0,0
8,38,161828,72676,196173419,193343547,1,0,0,1000,100,0,0,0,2,6,2300,0,0
8,78,66960,41220,195216713,195609600,7,6,0,1100,12,0,0,0,3,9,3000,2,0
8,19,50276,46316,195825990,174873600,1,0,0,850,8,0,0,0,2,6,2550,0,0
8,22,121811,78203,195822110,192931200,0,0,0,500,50,1,0,0,2,6,1500,0,0
8,18,191679,126860,195204997,123292800,0,0,0,850,8,0,0,0,0,0,0,0,0
8,26,147331,90401,191594284,166347866,0,0,0,650,100,1,0,0,3,9,2100,0,0
8,26,118651,51780,194527054,195523200,0,0,0,850,8,0,0,0,3,9,2350,0,0
8,18,191679,126860,194432939,144460800,0,0,0,850,8,0,0,0,0,0,0,0,0
8,15,179213,136607,182523981,174268800,0,0,0,850,8,0,0,0,0,0,0,0,0
8,13,150326,126986,194339107,193017600,0,0,0,850,8,0,0,0,3,9,2350,0,0
8,32,52318,34020,194012906,81648000,0,0,0,650,40,0,0,0,0,0,0,0,0
8,75,84511,46476,193920721,174355200,0,0,0,850,8,0,0,0,3,9,2350,0,0
8,71,83679,47375,218807615,210816000,0,0,0,850,8,0,0,0,3,9,2400,0,0
8,9,267772,123231,308668078,294883200,5,0,0,800,50,0,0,0,1,1,2200,0,0
8,4,88086,76394,307459380,293484470,0,0,0,800,50,0,0,0,3,9,2400,0,0
8,3,66872,40281,299233791,286588800,4,0,1,700,5,0,0,0,3,9,1800,2,0
8,4,88086,76394,308301581,254771351,1,0,0,800,50,0,0,0,3,9,2100,0,0
8,237,242653,113423,300888301,232243200,1,0,0,500,50,1,0,0,3,9,1800,0,0
8,4,88086,76394,307010976,258866247,3,0,0,800,50,1,0,0,3,9,3000,1,0
8,14,399385,169374,298455161,283910400,6,3,0,500,20,1,0,0,3,9,1200,0,0
8,29,120525,75963,174828360,177033600,0,0,0,650,40,0,0,0,2,6,2200,0,0
8,12,170025,104969,64403305,66009600,1,0,0,1000,100,1,0,0,3,9,2706,1,0
8,4,113774,64373,308741536,252285065,1,0,0,700,25,0,0,0,1,3,600,0,0
8,6,53779,31559,306239488,289180800,0,0,0,650,100,1,0,0,3,9,2250,0,0
9,236,241505,112275,317891439,276998400,0,0,0,650,40,1,0,0,1,3,1000,0,0
9,5,22492,21952,268749912,266980716,0,0,0,500,50,1,0,0,3,6,1500,0,0
9,4,88086,76394,268902661,87852372,0,0,0,800,50,0,0,0,1,3,800,0,0
9,4,88086,76394,268821943,151697115,0,0,0,800,50,0,0,0,3,4,2100,0,0
9,4,88086,76394,268125359,233539200,1,0,0,500,20,1,0,0,2,6,1300,1,0
9,4,88086,76394,267183587,265339469,0,0,0,700,25,0,0,0,3,3,1300,0,0
9,4,88086,76394,313589544,218558616,0,0,0,700,25,0,0,0,2,6,1200,0,0
9,3,113714,64313,263981726,252729887,0,0,0,800,50,0,0,0,2,6,3800,0,0
9,4,88086,76394,263371851,208204998,0,0,0,900,100,0,0,0,2,6,1599,0,0
9,4,88086,76394,264079320,202608000,1,0,0,700,25,1,0,0,2,6,1300,0,0
9,4,88086,76394,261486294,116380800,0,0,0,800,50,0,0,0,2,6,1500,0,0
9,4,88086,76394,263366358,207619200,0,0,0,500,50,0,0,0,0,0,0,0,0
9,5,128925,94769,263556302,247536000,0,0,0,500,50,1,0,0,2,4,1200,0,0
9,5,22492,21952,261736311,262237780,4,0,1,500,20,0,0,0,2,4,800,2,0
9,4,88086,76394,263380986,262373885,0,0,0,700,25,0,0,0,2,6,1200,0,0
9,4,88086,76394,261144088,260667935,0,0,0,700,25,0,0,0,2,6,1200,0,0
9,4,88086,76394,261140207,264825631,0,0,0,700,25,0,0,0,2,6,1200,0,0
9,4,88086,76394,261132482,207526900,1,0,0,800,50,0,0,0,1,3,1650,0,0
9,3,7140,7080,260967429,252460800,0,0,0,500,50,1,1,0,2,6,1400,0,0
9,6,48356,43856,260519778,218332800,1,0,0,650,100,1,0,0,0,0,0,0,0
9,8,60573,46615,260510926,241920000,0,0,0,650,100,0,0,0,2,6,1400,0,0
9,8,60573,46615,259326939,194572800,0,0,0,500,50,1,0,0,1,3,900,0,0
9,4,88086,76394,258896637,224983480,0,0,0,800,50,0,0,0,2,6,1400,0,0
9,3,113714,64313,258706016,123724800,2,0,0,800,50,1,1,0,2,6,2800,0,0
9,1,60,60,258375428,253161000,0,0,0,500,50,0,0,0,2,6,800,0,0
9,4,88086,76394,258112732,249955200,0,0,0,1000,200,0,0,0,1,3,2050,0,0
9,4,88086,76394,257421897,252581989,0,0,0,800,50,0,0,0,2,2,2000,0,0
9,4,88086,76394,257863000,255822394,2,0,0,700,25,0,0,0,2,6,1200,1,0
9,4,88086,76394,253771925,233135069,1,0,0,800,50,0,1,0,1,3,800,1,0
9,4,88086,76394,257245638,249782400,1,0,0,500,50,0,0,0,2,6,900,1,0
9,7,46335,31941,257159482,252374400,0,0,0,650,100,1,0,0,2,6,1200,0,0
9,4,88086,76394,256804279,231292800,0,0,0,800,50,1,1,0,2,6,1600,0,0
9,4,88086,76394,256045462,255043208,0,0,0,700,25,0,0,0,2,6,1200,0,0
9,4,88086,76394,254395696,248730659,1,0,0,700,25,0,0,0,1,3,600,1,0
9,4,88086,76394,255499639,202968894,0,0,0,700,25,0,0,0,0,0,0,0,0
9,4,88086,76394,255436419,157680000,0,0,0,500,50,1,0,0,2,6,1300,2,0
9,4,88086,76394,254230179,235259654,0,0,0,700,25,0,0,0,2,6,1300,0,0
9,8,41505,20335,254122248,144892800,0,0,0,600,25,1,0,0,2,6,400,0,0
9,5,107700,65638,254472315,228700800,1,0,1,500,50,1,0,0,2,6,1188,0,0
